Time [Sec],Na23,Mg24,P31,S34,Ca44,Mn55,Sr88,Ba137,La139,Ce140,Pr141,Nd146,Eu153,Gd157,Dy163,Ho165,Er166
2229.0718,84848.16,40,90,30,560.01,100,0,0,0,0,0,0,0,0,0,0,0
2230.5718,84506.25,60,60,80,320,90,0,0,0,0,0,0,0,0,0,0,0
2232.0718,84757.65,90,60,110,320,90,0,0,0,0,0,0,0,0,0,0,0
2233.5718,87040.61,20,100,40,360,40,0,0,0,0,0,0,0,0,0,0,0
2235.0718,86950.1,70,80,130,480.01,110,0,0,0,0,0,0,0,0,0,0,0
2236.572,84395.63,50,110,130,600.01,90,0,0,0,0,0,0,0,0,0,0,0
2238.072,84546.47,90,60,80,560.01,80,0,0,0,0,0,0,0,0,0,0,0
2239.572,85823.66,100,90,90,420.01,70,0,0,0,0,0,0,0,0,0,0,0
2241.072,85190.09,30,110,150,400.01,60,0,0,0,0,0,0,0,0,0,0,0
2242.572,84596.76,30,50,120,400.01,60,0,0,0,0,0,0,0,0,0,0,10
2244.072,83229.18,70,80,70,460.01,60,0,0,0,0,0,0,0,0,0,0,0
2245.572,86668.49,100,0,80,460.01,60,0,0,0,0,0,0,0,0,0,0,0
2247.072,85622.53,70,90,130,420.01,80,0,0,0,0,0,0,0,0,0,0,0
2248.572,85652.69,60,60,60,440.01,80,0,0,0,0,0,0,0,0,0,0,0
2250.072,83329.73,50,80,110,460.01,90,0,0,0,0,0,0,0,0,0,0,0
2251.572,85350.99,120,110,170,560.01,80,0,0,0,0,0,0,0,0,0,0,10
2253.072,85964.46,40,40,80,460.01,60,0,0,0,0,0,0,0,0,0,0,0
2254.572,85149.86,70,100,40,480.01,80,0,0,0,0,0,0,0,0,0,0,0
2256.072,84466.03,20,130,40,520.01,70,0,0,0,0,0,0,0,0,0,0,0
2257.572,86396.92,40,70,100,520.01,70,0,0,0,0,0,0,0,0,0,0,0
2259.072,87483.16,40,100,80,420.01,60,0,0,0,0,0,0,0,0,0,0,0
2260.572,87010.44,80,50,40,360,40,0,0,0,0,0,0,0,0,0,0,0
2262.072,85501.84,60,100,150,340,90,0,0,0,0,0,0,0,0,0,0,0
2263.572,86175.66,60,100,100,480.01,80,0,0,0,0,0,0,0,0,0,0,0
2265.0723,85894.06,60,50,60,380,40,0,0,0,0,0,0,0,0,0,0,0
2266.5723,85461.62,110,70,60,640.01,90,0,0,0,0,0,0,0,0,0,0,0
2268.0723,83369.95,70,50,140,500.01,70,0,0,0,0,0,0,0,0,0,0,0
2269.5723,85592.35,100,70,90,540.01,40,0,0,0,0,0,0,0,0,0,0,0
2271.0723,85914.18,60,20,50,500.01,50,0,0,0,0,0,0,0,0,0,0,0
2272.5723,85009.07,100,120,80,580.01,70,0,0,0,0,0,0,0,0,0,0,0
2274.0723,85220.25,70,100,100,380,30,0,0,0,0,0,0,0,0,0,0,0
2275.5723,85481.73,60,130,170,320,50,0,0,0,0,0,0,0,0,0,0,0
2277.0723,86256.12,80,100,140,520.01,160,0,0,0,0,0,0,0,0,0,0,0
2278.5725,85692.93,90,80,110,260,40,0,0,0,0,0,0,0,0,0,0,0
2280.0725,85934.3,10,100,210,460.01,60,0,0,0,0,0,0,0,0,0,0,0
2281.5725,86588.02,70,70,90,700.02,50,0,0,0,0,0,0,0,0,0,0,0
2283.0725,83480.56,70,90,120,440.01,100,0,0,0,0,0,0,0,0,0,0,0
2284.5725,85592.35,80,80,100,520.01,100,0,0,0,0,0,0,0,0,0,0,0
2286.0725,84898.45,100,50,70,240,60,0,0,0,0,0,0,0,0,0,0,0
2287.5725,85411.34,110,130,70,360,50,0,0,0,0,0,0,10,0,0,0,0
2289.0725,85139.8,40,70,100,420.01,30,0,0,0,0,0,0,0,0,0,0,0
2290.5725,85552.13,70,70,160,360,60,0,0,0,0,0,0,0,0,0,0,0
2292.0725,87694.38,60,90,70,500.01,90,0,0,0,0,0,0,0,0,0,0,0
2293.5725,83842.57,80,60,90,380,90,0,0,0,0,0,0,0,0,0,0,0
2295.0725,86759,70,110,100,540.01,50,0,0,0,0,0,0,0,0,0,0,0
2296.5725,83731.94,40,140,140,500.01,50,0,0,0,0,0,0,0,0,0,0,0
2298.0725,84435.86,90,70,90,460.01,40,0,0,0,0,0,0,0,0,0,0,0
2299.5725,86567.9,30,80,80,600.01,110,0,0,0,0,0,0,0,0,0,0,0
2301.0725,85632.58,80,80,70,500.01,90,100,0,0,0,0,0,0,0,0,0,0
2302.5725,83953.17,10,80,100,500.01,50,0,0,0,0,0,0,0,0,0,0,0
2304.0725,84325.24,80,70,50,480.01,40,0,0,0,0,0,0,0,0,20,0,0
2305.5725,86024.8,60,160,60,740.02,100,0,0,0,0,10,0,0,0,0,0,0
2307.0728,83540.9,80,30,80,440.01,70,0,0,0,0,0,0,0,0,0,0,0
